loan_id,payment_month,payment_amount
L1552,2023-11-01,404.3799999999992
L1552,2023-12-01,404.3799999999992
L1552,2024-01-01,404.3799999999992
L1552,2024-02-01,404.3799999999992
L1552,2024-03-01,404.3799999999992
L1552,2024-04-01,404.3799999999992
L1552,2024-05-01,404.3799999999992
L1552,2024-06-01,404.3799999999992
L1552,2024-07-01,404.3799999999992
L1552,2024-08-01,404.3800000000001
L1552,2024-09-01,404.3800000000001
L1552,2024-10-01,404.3800000000001
L1552,2024-11-01,404.3800000000001
L1552,2024-12-01,404.3800000000001
L1552,2025-01-01,404.3800000000001
L1552,2025-02-01,404.3800000000001
L1552,2025-03-01,404.3800000000001
L1552,2025-04-01,404.3800000000001
L1552,2025-05-01,404.3800000000001
L1552,2025-06-01,404.3800000000001
L1552,2025-07-01,404.3800000000001
L1552,2025-08-01,404.3800000000001
L1552,2025-09-01,404.3800000000001
L1552,2025-10-01,404.3800000000001
L1552,2025-11-01,404.3800000000001
L1552,2025-12-01,404.3800000000001
L1552,2026-01-01,404.3800000000001
L1552,2026-02-01,404.38
L1552,2026-03-01,404.38
L1552,2026-04-01,404.38
L1552,2026-05-01,404.38
L1553,2023-07-01,1026.5099999999984
L1553,2023-08-01,1026.5099999999984
L1553,2023-09-01,1026.5099999999984
L1553,2023-10-01,1026.5099999999984
L1553,2023-11-01,1026.5099999999984
L1553,2023-12-01,1026.5099999999984
L1553,2024-01-01,1026.5099999999984
L1553,2024-02-01,1026.5099999999984
L1553,2024-03-01,1026.5099999999984
L1553,2024-04-01,1026.5099999999984
L1553,2024-05-01,1026.5099999999984
L1553,2024-06-01,1026.5099999999984
L1553,2024-07-01,1026.5099999999984
L1553,2024-08-01,1026.5099999999984
L1553,2024-09-01,1026.5099999999984
L1553,2024-10-01,1026.5100000000002
L1553,2024-11-01,1026.5100000000002
L1553,2024-12-01,1026.5100000000002
L1553,2025-01-01,1026.5100000000002
L1553,2025-02-01,1026.5100000000002
L1553,2025-03-01,1026.5100000000002
L1553,2025-04-01,1026.5100000000002
L1553,2025-05-01,1026.5100000000002
L1553,2025-06-01,1026.5100000000002
L1553,2025-07-01,1026.5100000000002
L1553,2025-08-01,1026.5100000000002
L1553,2025-11-01,1026.5100000000002
L1553,2025-12-01,1026.5100000000002
L1553,2026-01-01,1026.5100000000002
L1553,2026-02-01,1026.51
L1553,2026-03-01,1026.51
L1553,2026-04-01,1026.51
L1554,2024-10-01,528.8099999999995
L1554,2024-11-01,528.8099999999995
L1554,2024-12-01,528.8099999999995
L1554,2025-01-01,528.8099999999995
L1554,2025-02-01,528.8099999999995
L1554,2025-03-01,528.8099999999995
L1554,2025-04-01,528.8099999999995
L1554,2025-05-01,528.8099999999995
L1554,2025-06-01,528.8099999999995
L1554,2025-07-01,528.8099999999995
L1554,2025-08-01,528.8099999999995
L1554,2025-09-01,528.8099999999995
L1554,2025-10-01,528.8099999999995
L1554,2025-11-01,528.8099999999995
L1554,2025-12-01,528.8099999999995
L1554,2026-01-01,528.8099999999995
L1554,2026-02-01,528.8099999999995
L1554,2026-03-01,528.8099999999995
L1554,2026-04-01,528.8099999999995
L1554,2026-05-01,528.8099999999995
L1554,2026-06-01,528.8099999999995
L1554,2026-07-01,528.8099999999995
L1554,2026-08-01,528.8099999999995
L1554,2026-09-01,528.81
L1554,2026-10-01,528.81
L1554,2026-11-01,528.81
L1554,2026-12-01,528.81
L1554,2027-01-01,528.81
L1554,2027-02-01,528.81
L1554,2027-03-01,528.81
L1554,2027-04-01,528.81
L1554,2027-05-01,528.81
L1555,2023-03-01,114.73000000000002
L1555,2023-04-01,114.73000000000002
L1555,2023-05-01,114.73000000000002
L1555,2023-06-01,114.73000000000002
L1555,2023-07-01,114.73000000000002
L1555,2023-08-01,114.73000000000002
L1555,2023-09-01,114.73000000000002
L1555,2023-10-01,114.73000000000002
L1555,2023-11-01,114.73000000000002
L1555,2023-12-01,114.73000000000002
L1555,2024-01-01,114.73000000000002
L1555,2024-02-01,114.73000000000002
L1555,2024-03-01,114.73000000000002
L1555,2024-04-01,114.73000000000002
L1555,2024-05-01,114.73000000000002
L1556,2023-12-01,344.1800000000003
L1556,2024-01-01,344.1800000000003
L1557,2024-09-01,591.0200000000004
L1557,2024-10-01,591.0200000000004
L1557,2024-11-01,591.0200000000004
L1557,2024-12-01,591.0200000000004
L1557,2025-01-01,591.0200000000004
L1557,2025-02-01,591.0200000000004
L1557,2025-03-01,591.0200000000004
L1557,2025-04-01,591.0200000000004
L1557,2025-05-01,591.0200000000004
L1557,2025-06-01,591.0200000000004
L1557,2025-07-01,591.0200000000004
L1557,2025-08-01,591.0200000000004
L1557,2025-09-01,591.0200000000004
L1557,2025-10-01,591.0200000000004
L1557,2025-11-01,591.0200000000004
L1557,2025-12-01,591.0200000000004
L1557,2026-01-01,591.0200000000004
L1557,2026-02-01,591.0200000000004
L1557,2026-03-01,591.0200000000004
L1557,2026-04-01,591.0200000000004
L1557,2026-05-01,591.0200000000004
L1557,2026-06-01,591.0200000000004
L1557,2026-07-01,591.0200000000004
L1557,2026-08-01,591.0200000000004
L1557,2026-09-01,591.02
L1557,2026-10-01,591.02
L1557,2026-11-01,591.02
L1557,2026-12-01,591.02
L1557,2027-01-01,591.02
L1557,2027-02-01,591.02
L1557,2027-03-01,591.02
L1557,2027-04-01,591.02
L1558,2024-08-01,1088.8300000000017
L1558,2024-09-01,1088.8300000000017
L1558,2024-10-01,1088.8300000000017
L1558,2024-11-01,1088.8300000000017
L1558,2024-12-01,1088.8300000000017
L1558,2025-01-01,1088.8300000000017
L1558,2025-02-01,1088.8300000000017
L1558,2025-03-01,1088.8300000000017
L1558,2025-04-01,1088.8300000000017
L1558,2025-05-01,1088.8300000000017
L1558,2025-06-01,1088.8300000000017
L1558,2025-07-01,1088.8300000000017
L1558,2025-08-01,1088.8300000000017
L1558,2025-09-01,1088.8300000000017
L1558,2025-10-01,1088.83
L1558,2025-11-01,1088.83
L1558,2025-12-01,1088.83
L1558,2026-01-01,1088.83
L1558,2026-02-01,1088.83
L1558,2026-03-01,1088.83
L1558,2026-04-01,1088.83
L1558,2026-05-01,1088.83
L1558,2026-06-01,1088.83
L1558,2026-07-01,1088.83
L1558,2026-08-01,1088.83
L1558,2026-09-01,1088.83
L1558,2026-10-01,1088.83
L1558,2026-11-01,1088.83
L1558,2026-12-01,1088.83
L1558,2027-01-01,1088.83
L1559,2024-07-01,171.07999999999993
L1559,2024-08-01,171.07999999999993
L1559,2024-09-01,171.07999999999993
L1559,2024-10-01,171.07999999999993
L1559,2024-11-01,171.07999999999993
L1559,2024-12-01,171.07999999999993
L1559,2025-01-01,171.07999999999993
L1559,2025-02-01,171.07999999999993
L1559,2025-03-01,171.07999999999993
L1559,2025-04-01,171.07999999999993
L1559,2025-05-01,171.07999999999993
L1559,2025-06-01,171.07999999999993
L1559,2025-07-01,171.07999999999993
L1559,2025-08-01,171.07999999999993
L1559,2025-09-01,171.07999999999993
L1559,2025-10-01,171.07999999999993
L1559,2025-11-01,171.07999999999993
L1559,2025-12-01,171.07999999999993
L1559,2026-01-01,171.07999999999993
L1559,2026-02-01,171.07999999999993
L1559,2026-03-01,171.07999999999993
L1559,2026-04-01,171.07999999999993
L1559,2026-05-01,171.07999999999993
L1559,2026-06-01,171.07999999999993
L1559,2026-07-01,171.07999999999993
L1559,2026-08-01,171.08000000000004
L1559,2026-09-01,171.08000000000004
L1559,2026-10-01,171.08000000000004
L1559,2026-11-01,171.08000000000004
L1559,2026-12-01,171.08
L1559,2027-01-01,171.08
L1559,2027-02-01,171.08
L1560,2025-02-01,762.0999999999985
L1560,2025-03-01,762.0999999999985
L1560,2025-04-01,762.0999999999985
L1560,2025-05-01,762.0999999999985
L1560,2025-06-01,762.0999999999985
L1560,2025-07-01,762.0999999999985
L1560,2025-08-01,762.0999999999985
L1560,2025-09-01,762.0999999999985
L1560,2025-10-01,762.0999999999985
L1560,2025-11-01,762.1000000000004
L1560,2025-12-01,762.1000000000004
L1560,2026-01-01,762.1000000000004
L1560,2026-02-01,762.1000000000004
L1560,2026-03-01,762.1000000000004
L1560,2026-04-01,762.1000000000004
L1560,2026-05-01,762.1000000000004
L1560,2026-06-01,762.1000000000004
L1560,2026-07-01,762.1000000000004
L1560,2026-08-01,762.1000000000004
L1560,2026-09-01,762.1000000000004
L1560,2026-10-01,762.1000000000004
L1560,2026-11-01,762.1000000000004
L1560,2026-12-01,762.1000000000004
L1560,2027-01-01,762.1000000000004
L1560,2027-02-01,762.1000000000004
L1560,2027-03-01,762.0999999999999
L1560,2027-04-01,762.0999999999999
L1560,2027-05-01,762.0999999999999
L1560,2027-06-01,762.0999999999999
L1560,2027-07-01,762.1
L1560,2027-08-01,762.1
L1560,2027-09-01,762.1
L1561,2024-08-01,1651.3399999999965
L1561,2024-09-01,1651.3399999999965
L1561,2024-10-01,1651.3400000000001
L1561,2024-11-01,1651.3400000000001
L1561,2024-12-01,1651.3400000000001
L1561,2025-01-01,1651.3400000000001
L1561,2025-02-01,1651.3400000000001
L1561,2025-03-01,1651.3400000000001
L1561,2025-04-01,1651.3400000000001
L1561,2025-05-01,1651.3400000000001
L1561,2025-06-01,1651.3400000000001
L1561,2025-07-01,1651.3400000000001
L1561,2025-08-01,1651.3400000000001
L1561,2025-09-01,1651.3400000000001
L1561,2025-10-01,1651.3400000000001
L1561,2025-11-01,1651.3400000000001
L1561,2025-12-01,1651.3400000000001
L1561,2026-01-01,1651.3400000000001
L1561,2026-02-01,1651.3400000000001
L1561,2026-03-01,1651.3400000000001
L1561,2026-04-01,1651.3400000000001
L1561,2026-05-01,1651.34
L1561,2026-06-01,1651.34
L1562,2024-07-01,1171.6899999999987
L1562,2024-08-01,1171.6899999999987
L1562,2024-09-01,1171.6899999999987
L1562,2024-10-01,1171.6899999999987
L1562,2024-11-01,1171.6899999999987
L1562,2024-12-01,1171.6899999999987
L1562,2025-01-01,1171.6899999999987
L1562,2025-02-01,1171.6899999999987
L1562,2025-03-01,1171.6899999999987
L1562,2025-04-01,1171.6899999999987
L1562,2025-05-01,1171.6899999999987
L1562,2025-06-01,1171.6899999999987
L1562,2025-07-01,1171.6900000000005
L1562,2025-08-01,1171.6900000000005
L1562,2025-09-01,1171.6900000000005
L1562,2025-10-01,1171.6900000000005
L1562,2025-11-01,1171.6900000000005
L1562,2025-12-01,1171.6900000000005
L1562,2026-01-01,1171.6900000000005
L1562,2026-02-01,1171.6900000000005
L1562,2026-03-01,1171.6900000000005
L1562,2026-04-01,1171.6900000000005
L1562,2026-05-01,1171.6900000000005
L1562,2026-06-01,1171.69
L1562,2026-07-01,1171.69
L1562,2026-08-01,1171.69
L1562,2026-09-01,1171.69
L1563,2024-11-01,1182.0400000000009
L1563,2024-12-01,1182.0400000000009
L1563,2025-01-01,1182.0400000000009
L1563,2025-02-01,1182.0400000000009
L1563,2025-03-01,1182.0400000000009
L1563,2025-04-01,1182.0400000000009
L1563,2025-05-01,1182.0400000000009
L1563,2025-06-01,1182.0400000000009
L1563,2025-07-01,1182.0400000000009
L1563,2025-08-01,1182.0400000000009
L1563,2025-09-01,1182.0400000000009
L1563,2025-10-01,1182.0400000000009
L1563,2025-11-01,1182.0400000000009
L1563,2025-12-01,1182.0400000000009
L1563,2026-01-01,1182.0400000000009
L1563,2026-02-01,1182.0400000000009
L1563,2026-03-01,1182.0400000000009
L1563,2026-04-01,1182.0400000000009
L1563,2026-05-01,1182.0400000000009
L1563,2026-06-01,1182.0400000000009
L1563,2026-07-01,1182.0400000000009
L1563,2026-08-01,1182.0400000000009
L1563,2026-09-01,1182.0400000000009
L1563,2026-10-01,1182.0400000000009
L1563,2026-11-01,1182.04
L1563,2026-12-01,1182.04
L1563,2027-01-01,1182.04
L1563,2027-02-01,1182.04
L1563,2027-03-01,1182.04
L1563,2027-04-01,1182.04
L1563,2027-05-01,1182.04
L1563,2027-06-01,1182.04
L1564,2023-12-01,958.8199999999997
L1564,2024-01-01,958.8199999999997
L1564,2024-02-01,958.8199999999997
L1564,2024-03-01,958.8199999999997
L1564,2024-04-01,958.8199999999997
L1564,2024-05-01,958.8199999999997
L1564,2024-06-01,958.8199999999997
L1564,2024-07-01,958.8199999999997
L1564,2024-08-01,958.8199999999997
L1564,2024-09-01,958.8199999999997
L1564,2024-10-01,958.8199999999997
L1564,2024-11-01,958.8199999999997
L1564,2024-12-01,958.8199999999997
L1564,2025-01-01,958.8199999999997
L1564,2025-02-01,958.8199999999997
L1564,2025-03-01,958.8199999999997
L1564,2025-04-01,958.8199999999997
L1564,2025-05-01,958.8199999999997
L1564,2025-06-01,958.8199999999997
L1564,2025-07-01,958.8199999999997
L1564,2025-08-01,958.8199999999997
L1564,2025-09-01,958.8199999999997
L1564,2025-10-01,958.8199999999997
L1564,2025-11-01,958.8199999999997
L1564,2025-12-01,958.8199999999997
L1564,2026-01-01,958.8200000000002
L1564,2026-02-01,958.8200000000002
L1564,2026-03-01,958.8200000000002
L1564,2026-04-01,958.82
L1564,2026-05-01,958.82
L1565,2024-07-01,559.9099999999999
L1565,2024-08-01,559.9099999999999
L1565,2024-09-01,559.9099999999999
L1565,2024-10-01,559.9099999999999
L1565,2024-11-01,559.9099999999999
L1565,2024-12-01,559.9099999999999
L1565,2025-01-01,559.9099999999999
L1565,2025-02-01,559.9099999999999
L1565,2025-03-01,559.9099999999999
L1565,2025-04-01,559.9099999999999
L1565,2025-05-01,559.9099999999999
L1565,2025-06-01,559.9099999999999
L1565,2025-07-01,559.9099999999999
L1565,2025-08-01,559.9099999999999
L1565,2025-09-01,559.9099999999999
L1565,2025-10-01,559.9099999999999
L1565,2025-11-01,559.9099999999999
L1565,2025-12-01,559.9099999999999
L1565,2026-01-01,559.9099999999999
L1565,2026-02-01,559.9099999999999
L1565,2026-03-01,559.9099999999999
L1565,2026-04-01,559.9099999999999
L1565,2026-05-01,559.9099999999999
L1565,2026-06-01,559.9099999999999
L1565,2026-07-01,559.9099999999999
L1565,2026-08-01,559.9099999999999
L1565,2026-09-01,559.9099999999999
L1565,2026-10-01,559.9099999999999
L1565,2026-11-01,559.9099999999999
L1565,2026-12-01,559.91
L1565,2027-01-01,559.91
L1565,2027-02-01,559.91
L1566,2024-01-01,995.4000000000015
L1566,2024-02-01,995.4000000000015
L1566,2024-03-01,995.4000000000015
L1566,2024-04-01,995.4000000000015
L1566,2024-05-01,995.4000000000015
L1566,2024-06-01,995.4000000000015
L1566,2024-07-01,995.4000000000015
L1566,2024-08-01,995.4000000000015
L1566,2024-09-01,995.4000000000015
L1566,2024-10-01,995.4000000000015
L1566,2024-11-01,995.4000000000015
L1566,2024-12-01,995.4000000000015
L1566,2025-01-01,995.4000000000015
L1566,2025-02-01,995.4000000000015
L1566,2025-03-01,995.3999999999996
L1566,2025-04-01,995.3999999999996
L1566,2025-05-01,995.3999999999996
L1566,2025-06-01,995.3999999999996
L1566,2025-07-01,995.3999999999996
L1566,2025-08-01,995.3999999999996
L1566,2025-09-01,995.3999999999996
L1566,2025-10-01,995.3999999999996
L1566,2025-11-01,995.3999999999996
L1566,2025-12-01,995.3999999999996
L1566,2026-01-01,995.3999999999996
L1566,2026-02-01,995.3999999999996
L1566,2026-03-01,995.3999999999996
L1566,2026-04-01,995.4000000000001
L1566,2026-05-01,995.4000000000001
L1566,2026-06-01,995.4000000000001
L1566,2026-07-01,995.4
L1566,2026-08-01,995.4
L1567,2023-11-01,279.9599999999991
L1567,2023-12-01,279.96000000000004
L1567,2024-01-01,279.96000000000004
L1567,2024-02-01,279.96000000000004
L1567,2024-03-01,279.96000000000004
L1567,2024-04-01,279.96000000000004
L1567,2024-05-01,279.96000000000004
L1567,2024-06-01,279.96000000000004
L1567,2024-07-01,279.96000000000004
L1567,2024-08-01,279.96000000000004
L1567,2024-09-01,279.96000000000004
L1567,2024-10-01,279.96000000000004
L1567,2024-11-01,279.96000000000004
L1567,2024-12-01,279.96000000000004
L1567,2025-01-01,279.96000000000004
L1567,2025-02-01,279.96000000000004
L1567,2025-03-01,279.96000000000004
L1567,2025-04-01,279.96000000000004
L1567,2025-05-01,279.96000000000004
L1567,2025-06-01,279.96000000000004
L1567,2025-07-01,279.96000000000004
L1567,2025-08-01,279.96000000000004
L1567,2025-09-01,279.96000000000004
L1567,2025-10-01,279.96000000000004
L1567,2025-11-01,279.96000000000004
L1567,2025-12-01,279.96000000000004
L1567,2026-01-01,279.96000000000004
L1567,2026-02-01,279.96000000000004
L1567,2026-03-01,279.96000000000004
L1567,2026-04-01,279.96
L1567,2026-05-01,279.96
L1567,2026-06-01,279.96
L1568,2023-04-01,870.2900000000009
L1568,2023-05-01,870.2900000000009
L1568,2023-06-01,870.2900000000009
L1568,2023-07-01,870.2900000000009
L1568,2023-08-01,870.2900000000009
L1568,2023-09-01,870.2900000000009
L1568,2023-10-01,870.2900000000009
L1568,2023-11-01,870.2900000000009
L1568,2023-12-01,870.2900000000009
L1568,2024-01-01,870.2900000000009
L1568,2024-02-01,870.2900000000009
L1568,2024-03-01,870.2900000000009
L1568,2024-04-01,870.2900000000009
L1568,2024-05-01,870.2900000000009
L1568,2024-06-01,870.2900000000009
L1568,2024-07-01,870.2900000000009
L1568,2024-08-01,870.2900000000009
L1568,2024-09-01,870.2900000000009
L1568,2024-10-01,870.29
L1568,2024-11-01,870.29
L1568,2024-12-01,870.29
L1568,2025-01-01,870.29
L1568,2025-02-01,870.29
L1568,2025-03-01,870.29
L1568,2025-04-01,870.29
L1568,2025-05-01,870.29
L1568,2025-06-01,870.29
L1568,2025-07-01,870.29
L1568,2025-08-01,870.29
L1569,2023-12-01,1073.1599999999999
L1569,2024-01-01,1073.1599999999999
L1569,2024-02-01,1073.1599999999999
L1569,2024-03-01,1073.1599999999999
L1569,2024-04-01,1073.1599999999999
L1569,2024-05-01,1073.1599999999999
L1569,2024-06-01,1073.1599999999999
L1569,2024-07-01,1073.1599999999999
L1569,2024-10-01,1073.1599999999999
L1569,2024-11-01,1073.1599999999999
L1569,2024-12-01,1073.1599999999999
L1569,2025-01-01,1073.1599999999999
L1569,2025-02-01,1073.1599999999999
L1569,2025-03-01,1073.1599999999999
L1569,2025-04-01,1073.1599999999999
L1569,2025-05-01,1073.1599999999999
L1569,2025-06-01,1073.1599999999999
L1569,2025-07-01,1073.1599999999999
L1569,2025-08-01,1073.1599999999999
L1569,2025-09-01,1073.1599999999999
L1569,2025-10-01,1073.1599999999999
L1569,2025-11-01,1073.1599999999999
L1569,2025-12-01,1073.1599999999999
L1569,2026-01-01,1073.1599999999999
L1569,2026-02-01,1073.1599999999999
L1569,2026-03-01,1073.1599999999999
L1569,2026-04-01,1073.1599999999999
L1569,2026-05-01,1073.1599999999999
L1569,2026-06-01,1073.1599999999999
L1569,2026-07-01,1073.16
L1569,2026-08-01,1073.16
L1569,2026-09-01,1073.16
L1570,2023-03-01,1197.5899999999965
L1570,2023-04-01,1197.5899999999965
L1570,2023-05-01,1197.5899999999965
L1570,2023-06-01,1197.5900000000001
L1570,2023-07-01,1197.5900000000001
L1570,2023-08-01,1197.5900000000001
L1570,2023-09-01,1197.5900000000001
L1570,2023-10-01,1197.5900000000001
L1570,2023-11-01,1197.5900000000001
L1570,2023-12-01,1197.5900000000001
L1570,2024-01-01,1197.5900000000001
L1570,2024-02-01,1197.5900000000001
L1570,2024-03-01,1197.5900000000001
L1570,2024-04-01,1197.5900000000001
L1570,2024-05-01,1197.5900000000001
L1570,2024-06-01,1197.5900000000001
L1570,2024-07-01,1197.5900000000001
L1570,2024-08-01,1197.5900000000001
L1570,2024-09-01,1197.5900000000001
L1570,2024-10-01,1197.5900000000001
L1570,2024-11-01,1197.5900000000001
L1570,2024-12-01,1197.5900000000001
L1570,2025-01-01,1197.5900000000001
L1570,2025-02-01,1197.5900000000001
L1570,2025-03-01,1197.5900000000001
L1570,2025-04-01,1197.5900000000001
L1570,2025-05-01,1197.5900000000001
L1570,2025-06-01,1197.5900000000001
L1570,2025-07-01,1197.5900000000001
L1570,2025-08-01,1197.59
L1570,2025-09-01,1197.59
L1570,2025-10-01,1197.59
L1571,2024-04-01,80.78999999999996
L1571,2024-05-01,80.78999999999996
L1571,2024-06-01,80.78999999999996
L1572,2025-01-01,614.3199999999997
L1572,2025-02-01,614.3199999999997
L1572,2025-03-01,614.3199999999997
L1572,2025-04-01,614.3199999999997
L1572,2025-05-01,614.3199999999997
L1572,2025-09-01,614.3199999999997
L1572,2025-10-01,614.3199999999997
L1572,2025-11-01,614.3199999999997
L1572,2025-12-01,614.3199999999997
L1572,2026-01-01,614.3199999999997
L1572,2026-02-01,614.3199999999997
L1572,2026-03-01,614.3199999999997
L1572,2026-04-01,614.3199999999997
L1572,2026-05-01,614.3199999999997
L1572,2026-06-01,614.3199999999997
L1572,2026-07-01,614.3199999999997
L1572,2026-08-01,614.3199999999997
L1572,2026-09-01,614.3199999999997
L1572,2026-10-01,614.3199999999997
L1572,2026-11-01,614.3199999999997
L1572,2026-12-01,614.3199999999997
L1572,2027-01-01,614.3200000000002
L1572,2027-02-01,614.3200000000002
L1572,2027-03-01,614.3200000000002
L1572,2027-04-01,614.3200000000002
L1572,2027-05-01,614.3200000000002
L1572,2027-06-01,614.32
L1572,2027-07-01,614.32
L1572,2027-08-01,614.32
L1573,2025-02-01,392.47999999999956
L1573,2025-03-01,392.47999999999956
L1573,2025-04-01,392.47999999999956
L1573,2025-05-01,392.47999999999956
L1573,2025-06-01,392.47999999999956
L1573,2025-07-01,392.47999999999956
L1573,2025-08-01,392.47999999999956
L1573,2025-09-01,392.47999999999956
L1573,2025-10-01,392.47999999999956
L1573,2025-11-01,392.47999999999956
L1573,2025-12-01,392.47999999999956
L1573,2026-01-01,392.47999999999956
L1573,2026-02-01,392.47999999999956
L1573,2026-03-01,392.47999999999956
L1573,2026-04-01,392.47999999999956
L1573,2026-05-01,392.47999999999956
L1573,2026-06-01,392.47999999999956
L1573,2026-07-01,392.48
L1573,2026-08-01,392.48
L1573,2026-09-01,392.48
L1573,2026-10-01,392.48
L1573,2026-11-01,392.48
L1573,2026-12-01,392.48
L1573,2027-01-01,392.48
L1573,2027-02-01,392.48
L1573,2027-03-01,392.48
L1573,2027-04-01,392.48
L1573,2027-05-01,392.48
L1573,2027-06-01,392.48
L1574,2024-07-01,1331.0299999999988
L1574,2024-08-01,1331.0299999999988
L1574,2024-09-01,1331.0299999999988
L1574,2024-10-01,1331.0299999999988
L1574,2024-11-01,1331.0299999999988
L1574,2024-12-01,1331.0299999999988
L1574,2025-01-01,1331.0299999999988
L1574,2025-02-01,1331.0299999999988
L1574,2025-03-01,1331.0299999999988
L1574,2025-04-01,1331.0299999999988
L1574,2025-05-01,1331.0299999999988
L1574,2025-06-01,1331.0299999999988
L1574,2025-07-01,1331.0299999999988
L1574,2025-08-01,1331.0299999999988
L1574,2025-09-01,1331.0299999999988
L1574,2025-10-01,1331.0300000000007
L1574,2025-11-01,1331.0300000000007
L1574,2025-12-01,1331.0300000000007
L1574,2026-01-01,1331.0300000000007
L1574,2026-02-01,1331.0300000000007
L1574,2026-03-01,1331.0300000000007
L1574,2026-04-01,1331.0300000000007
L1574,2026-05-01,1331.0299999999997
L1574,2026-06-01,1331.0299999999997
L1574,2026-07-01,1331.0299999999997
L1574,2026-08-01,1331.0299999999997
L1574,2026-09-01,1331.03
L1574,2026-10-01,1331.03
L1574,2026-11-01,1331.03
L1575,2023-11-01,170.64999999999964
L1575,2023-12-01,170.64999999999964
L1575,2024-01-01,170.64999999999964
L1575,2024-02-01,170.64999999999964
L1575,2024-03-01,170.6500000000001
L1575,2024-04-01,170.6500000000001
L1575,2024-05-01,170.6500000000001
L1575,2024-06-01,170.6500000000001
L1575,2024-07-01,170.6500000000001
L1575,2024-08-01,170.6500000000001
L1575,2024-09-01,170.6500000000001
L1575,2024-10-01,170.6500000000001
L1575,2024-11-01,170.6500000000001
L1575,2024-12-01,170.6500000000001
L1575,2025-01-01,170.6500000000001
L1575,2025-02-01,170.6500000000001
L1575,2025-03-01,170.6500000000001
L1575,2025-04-01,170.6500000000001
L1575,2025-05-01,170.6500000000001
L1575,2025-06-01,170.6500000000001
L1575,2025-07-01,170.6500000000001
L1575,2025-08-01,170.6500000000001
L1575,2025-09-01,170.64999999999998
L1575,2025-10-01,170.64999999999998
L1575,2025-11-01,170.64999999999998
L1575,2025-12-01,170.64999999999998
L1575,2026-01-01,170.65
L1575,2026-02-01,170.65
L1575,2026-03-01,170.65
L1576,2023-11-01,401.5400000000009
L1576,2023-12-01,401.5400000000009
L1576,2024-01-01,401.5400000000009
L1576,2024-02-01,401.5400000000009
L1576,2024-03-01,401.53999999999996
L1576,2024-04-01,401.53999999999996
L1576,2024-05-01,401.53999999999996
L1576,2024-06-01,401.53999999999996
L1576,2024-07-01,401.53999999999996
L1576,2024-08-01,401.53999999999996
L1576,2024-09-01,401.53999999999996
L1576,2024-10-01,401.53999999999996
L1576,2024-11-01,401.53999999999996
L1576,2024-12-01,401.53999999999996
L1576,2025-01-01,401.53999999999996
L1576,2025-02-01,401.53999999999996
L1576,2025-03-01,401.53999999999996
L1576,2025-04-01,401.53999999999996
L1576,2025-05-01,401.53999999999996
L1576,2025-06-01,401.53999999999996
L1576,2025-07-01,401.53999999999996
L1576,2025-08-01,401.53999999999996
L1576,2025-09-01,401.53999999999996
L1576,2025-10-01,401.54
L1576,2025-11-01,401.54
L1576,2025-12-01,401.54
L1577,2023-08-01,841.3300000000017
L1577,2023-09-01,841.3300000000017
L1577,2023-10-01,841.3300000000017
L1577,2023-11-01,841.3300000000017
L1577,2023-12-01,841.3300000000017
L1577,2024-01-01,841.3299999999999
L1577,2024-02-01,841.3299999999999
L1577,2024-03-01,841.3299999999999
L1577,2024-04-01,841.3299999999999
L1577,2024-05-01,841.3299999999999
L1577,2024-06-01,841.3299999999999
L1577,2024-07-01,841.3299999999999
L1577,2024-08-01,841.3299999999999
L1577,2024-09-01,841.3299999999999
L1577,2024-10-01,841.3299999999999
L1577,2024-11-01,841.3299999999999
L1577,2024-12-01,841.3299999999999
L1577,2025-01-01,841.3299999999999
L1577,2025-02-01,841.3299999999999
L1577,2025-03-01,841.3299999999999
L1577,2025-04-01,841.3299999999999
L1577,2025-05-01,841.3299999999999
L1577,2025-06-01,841.3299999999999
L1577,2025-07-01,841.33
L1577,2025-08-01,841.33
L1577,2025-09-01,841.33
L1578,2025-01-01,1117.619999999999
L1578,2025-02-01,1117.619999999999
L1578,2025-03-01,1117.619999999999
L1578,2025-04-01,1117.619999999999
L1578,2025-05-01,1117.619999999999
L1578,2025-06-01,1117.619999999999
L1578,2025-07-01,1117.619999999999
L1578,2025-08-01,1117.619999999999
L1578,2025-09-01,1117.619999999999
L1578,2025-10-01,1117.619999999999
L1578,2025-11-01,1117.619999999999
L1578,2025-12-01,1117.619999999999
L1578,2026-01-01,1117.619999999999
L1578,2026-02-01,1117.619999999999
L1578,2026-03-01,1117.619999999999
L1578,2026-04-01,1117.619999999999
L1578,2026-05-01,1117.619999999999
L1578,2026-06-01,1117.619999999999
L1578,2026-07-01,1117.619999999999
L1578,2026-08-01,1117.62
L1578,2026-09-01,1117.62
L1578,2026-10-01,1117.62
L1578,2026-11-01,1117.62
L1578,2026-12-01,1117.62
L1578,2027-01-01,1117.62
L1578,2027-02-01,1117.62
L1578,2027-03-01,1117.62
L1579,2024-03-01,341.2900000000009
L1579,2024-04-01,341.2900000000009
L1579,2024-05-01,341.2900000000009
L1579,2024-06-01,341.2900000000009
L1579,2024-07-01,341.28999999999996
L1579,2024-08-01,341.28999999999996
L1579,2024-09-01,341.28999999999996
L1579,2024-10-01,341.28999999999996
L1579,2024-11-01,341.28999999999996
L1579,2024-12-01,341.28999999999996
L1579,2025-01-01,341.28999999999996
