loan_id,month,rung,balance,status
L1760,2025-04-01,0,7464.200000000001,current
L1760,2025-05-01,0,7157.040000000001,current
L1760,2025-06-01,0,6849.880000000001,current
L1760,2025-07-01,0,6542.720000000001,current
L1760,2025-08-01,0,6235.560000000001,current
L1760,2025-09-01,0,5928.4000000000015,current
L1760,2025-10-01,0,5621.240000000002,current
L1760,2025-11-01,0,5314.080000000002,current
L1760,2025-12-01,0,5006.920000000002,current
L1760,2026-01-01,0,4699.760000000002,current
L1760,2026-02-01,0,4392.600000000002,current
L1760,2026-03-01,0,4085.4400000000023,current
L1760,2026-04-01,0,3778.2800000000025,current
L1760,2026-05-01,0,3471.1200000000026,current
L1760,2026-06-01,0,3163.9600000000028,current
L1760,2026-07-01,0,2856.800000000003,current
L1760,2026-08-01,0,2549.640000000003,current
L1760,2026-09-01,0,2242.480000000003,current
L1760,2026-10-01,0,1935.3200000000031,current
L1760,2026-11-01,0,1628.160000000003,current
L1760,2026-12-01,0,1321.000000000003,current
L1760,2027-01-01,0,1013.8400000000029,current
L1760,2027-02-01,0,706.6800000000028,current
L1760,2027-03-01,0,399.52000000000277,current
L1760,2027-04-01,0,92.36000000000274,current
L1760,2027-05-01,0,-214.79999999999728,current
L1761,2023-08-01,0,10141.64,current
L1761,2023-09-01,0,9783.279999999999,current
L1761,2023-10-01,0,9424.919999999998,current
L1761,2023-11-01,0,9066.559999999998,current
L1761,2023-12-01,0,8708.199999999997,current
L1761,2024-01-01,0,8349.839999999997,current
L1761,2024-02-01,0,7991.479999999997,current
L1761,2024-03-01,0,7633.119999999997,current
L1761,2024-04-01,0,7274.7599999999975,current
L1761,2024-05-01,0,6916.399999999998,current
L1761,2024-06-01,0,6558.039999999998,current
L1761,2024-07-01,0,6199.6799999999985,current
L1761,2024-08-01,0,5841.319999999999,current
L1761,2024-09-01,0,5482.959999999999,current
L1761,2024-10-01,0,5124.599999999999,current
L1761,2024-11-01,0,4766.24,current
L1761,2024-12-01,0,4407.88,current
L1761,2025-01-01,0,4049.52,current
L1761,2025-02-01,0,3691.16,current
L1761,2025-03-01,0,3332.7999999999997,current
L1761,2025-04-01,0,2974.4399999999996,current
L1761,2025-05-01,0,2616.0799999999995,current
L1761,2025-06-01,0,2257.7199999999993,current
L1761,2025-07-01,0,1899.3599999999992,current
L1761,2025-08-01,0,1540.999999999999,current
L1761,2025-09-01,0,1182.639999999999,current
L1761,2025-10-01,0,824.279999999999,current
L1761,2025-11-01,0,465.91999999999894,current
L1761,2025-12-01,0,107.55999999999892,current
L1761,2026-01-01,0,-250.8000000000011,current
L1762,2024-06-01,0,26078.51,current
L1762,2024-07-01,0,25157.019999999997,current
L1762,2024-08-01,0,24235.529999999995,current
L1762,2024-09-01,0,23314.039999999994,current
L1762,2024-10-01,0,22392.549999999992,current
L1762,2024-11-01,0,21471.05999999999,current
L1762,2024-12-01,0,20549.56999999999,current
L1762,2025-01-01,0,19628.079999999987,current
L1762,2025-02-01,0,18706.589999999986,current
L1762,2025-03-01,0,17785.099999999984,current
L1762,2025-04-01,0,16863.609999999982,current
L1762,2025-05-01,0,15942.119999999983,current
L1762,2025-06-01,0,15020.629999999983,current
L1762,2025-07-01,0,14099.139999999983,current
L1762,2025-08-01,0,13177.649999999983,current
L1762,2025-09-01,0,12256.159999999983,current
L1762,2025-10-01,0,11334.669999999984,current
L1762,2025-11-01,0,10413.179999999984,current
L1762,2025-12-01,0,9491.689999999984,current
L1762,2026-01-01,0,8570.199999999984,current
L1762,2026-02-01,0,7648.709999999985,current
L1762,2026-03-01,0,6727.219999999985,current
L1762,2026-04-01,0,5805.729999999985,current
L1762,2026-05-01,0,4884.239999999985,current
L1762,2026-06-01,0,3962.7499999999854,current
L1762,2026-07-01,0,3041.2599999999857,current
L1762,2026-08-01,0,2119.769999999986,current
L1762,2026-09-01,0,1198.2799999999859,current
L1762,2026-10-01,0,276.78999999998587,current
L1762,2026-11-01,0,-644.7000000000141,current
L1763,2023-04-01,0,26606.18,current
L1763,2023-05-01,0,25712.36,current
L1763,2023-06-01,0,24818.54,current
L1763,2023-07-01,0,23924.72,current
L1763,2023-08-01,0,23030.9,current
L1763,2023-09-01,0,22137.08,current
L1763,2023-10-01,0,21243.260000000002,current
L1763,2023-11-01,0,20349.440000000002,current
L1763,2023-12-01,0,19455.620000000003,current
L1763,2024-01-01,0,18561.800000000003,current
L1763,2024-02-01,0,17667.980000000003,current
L1763,2024-03-01,0,16774.160000000003,current
L1763,2024-04-01,0,15880.340000000004,current
L1763,2024-05-01,0,14986.520000000004,current
L1763,2024-06-01,0,14092.700000000004,current
L1763,2024-07-01,0,13198.880000000005,current
L1763,2024-08-01,0,12305.060000000005,current
L1763,2024-09-01,0,11411.240000000005,current
L1763,2024-10-01,0,10517.420000000006,current
L1763,2024-11-01,0,9623.600000000006,current
L1763,2024-12-01,0,8729.780000000006,current
L1763,2025-01-01,0,7835.960000000006,current
L1763,2025-02-01,0,6942.140000000007,current
L1763,2025-03-01,0,6048.320000000007,current
L1763,2025-04-01,0,5154.500000000007,current
L1763,2025-05-01,0,4260.680000000008,current
L1763,2025-06-01,0,3366.8600000000074,current
L1763,2025-07-01,0,2473.0400000000072,current
L1763,2025-08-01,0,1579.220000000007,current
L1763,2025-09-01,0,685.400000000007,current
L1763,2025-10-01,0,-208.41999999999302,current
L1764,2025-01-01,0,37904.31,current
L1764,2025-02-01,0,36308.619999999995,current
L1764,2025-03-01,0,34712.92999999999,current
L1764,2025-04-01,0,33117.23999999999,current
L1764,2025-05-01,0,31521.549999999992,current
L1764,2025-06-01,0,29925.859999999993,current
L1764,2025-07-01,0,28330.169999999995,current
L1764,2025-08-01,0,26734.479999999996,current
L1764,2025-09-01,0,25138.789999999997,current
L1764,2025-10-01,0,23543.1,current
L1764,2025-11-01,0,21947.41,current
L1764,2025-12-01,0,20351.72,current
L1764,2026-01-01,0,18756.030000000002,current
L1764,2026-02-01,0,17160.340000000004,current
L1764,2026-03-01,1,17160.340000000004,30 days late
L1764,2026-04-01,0,17160.340000000004,current
L1764,2026-05-01,0,15564.650000000003,current
L1764,2026-06-01,0,13968.960000000003,current
L1764,2026-07-01,0,12373.270000000002,current
L1764,2026-08-01,0,10777.580000000002,current
L1764,2026-09-01,0,9181.890000000001,current
L1764,2026-10-01,0,7586.200000000001,current
L1764,2026-11-01,0,5990.51,current
L1764,2026-12-01,0,4394.82,current
L1764,2027-01-01,1,4394.82,30 days late
L1764,2027-02-01,0,4394.82,current
L1764,2027-03-01,0,2799.1299999999997,current
L1764,2027-04-01,0,1203.4399999999996,current
L1764,2027-05-01,0,-392.25000000000045,current
L1765,2024-01-01,0,7266.7,current
L1765,2024-02-01,0,7033.4,current
L1765,2024-03-01,0,6800.099999999999,current
L1765,2024-04-01,0,6566.799999999999,current
L1765,2024-05-01,0,6333.499999999999,current
L1765,2024-06-01,0,6100.199999999999,current
L1765,2024-07-01,0,5866.899999999999,current
L1765,2024-08-01,0,5633.5999999999985,current
L1765,2024-09-01,0,5400.299999999998,current
L1765,2024-10-01,0,5166.999999999998,current
L1765,2024-11-01,0,4933.699999999998,current
L1765,2024-12-01,0,4700.399999999998,current
L1765,2025-01-01,0,4467.099999999998,current
L1765,2025-02-01,0,4233.799999999997,current
L1765,2025-03-01,0,4000.4999999999973,current
L1765,2025-04-01,0,3767.199999999997,current
L1765,2025-05-01,0,3533.899999999997,current
L1765,2025-06-01,0,3300.5999999999967,current
L1765,2025-07-01,0,3067.2999999999965,current
L1765,2025-08-01,0,2833.9999999999964,current
L1765,2025-09-01,0,2600.699999999996,current
L1765,2025-10-01,0,2367.399999999996,current
L1765,2025-11-01,0,2134.099999999996,current
L1765,2025-12-01,0,1900.7999999999959,current
L1765,2026-01-01,0,1667.499999999996,current
L1765,2026-02-01,0,1434.199999999996,current
L1765,2026-03-01,0,1200.899999999996,current
L1765,2026-04-01,0,967.599999999996,current
L1765,2026-05-01,0,734.2999999999961,current
L1765,2026-06-01,0,500.9999999999961,current
L1765,2026-07-01,0,267.69999999999607,current
L1765,2026-08-01,0,34.399999999996055,current
L1765,2026-09-01,0,-198.90000000000396,current
L1766,2024-10-01,0,11626.73,current
L1766,2024-11-01,0,11253.46,current
L1766,2024-12-01,0,10880.189999999999,current
L1766,2025-01-01,0,10506.919999999998,current
L1766,2025-02-01,0,10133.649999999998,current
L1766,2025-03-01,0,9760.379999999997,current
L1766,2025-04-01,0,9387.109999999997,current
L1766,2025-05-01,0,9013.839999999997,current
L1766,2025-06-01,0,8640.569999999996,current
L1766,2025-07-01,0,8267.299999999996,current
L1766,2025-08-01,0,7894.029999999995,current
L1766,2025-09-01,0,7520.759999999995,current
L1766,2025-10-01,0,7147.489999999994,current
L1766,2025-11-01,0,6774.219999999994,current
L1766,2025-12-01,0,6400.949999999993,current
L1766,2026-01-01,0,6027.679999999993,current
L1766,2026-02-01,0,5654.409999999993,current
L1766,2026-03-01,0,5281.139999999992,current
L1766,2026-04-01,0,4907.869999999992,current
L1766,2026-05-01,0,4534.599999999991,current
L1766,2026-06-01,0,4161.329999999991,current
L1766,2026-07-01,0,3788.059999999991,current
L1766,2026-08-01,1,3788.059999999991,30 days late
L1766,2026-09-01,0,3788.059999999991,current
L1766,2026-10-01,0,3414.789999999991,current
L1766,2026-11-01,0,3041.519999999991,current
L1766,2026-12-01,0,2668.249999999991,current
L1766,2027-01-01,0,2294.979999999991,current
L1766,2027-02-01,0,1921.709999999991,current
L1766,2027-03-01,0,1548.439999999991,current
L1766,2027-04-01,0,1175.169999999991,current
L1766,2027-05-01,0,801.899999999991,current
L1766,2027-06-01,0,428.629999999991,current
L1766,2027-07-01,0,55.35999999999103,current
L1766,2027-08-01,0,-317.91000000000895,current
L1767,2023-04-01,0,4844.47,current
L1767,2023-05-01,0,4688.9400000000005,current
L1767,2023-06-01,0,4533.410000000001,current
L1767,2023-07-01,0,4377.880000000001,current
L1767,2023-08-01,0,4222.350000000001,current
L1767,2023-09-01,0,4066.820000000001,current
L1767,2023-10-01,0,3911.290000000001,current
L1767,2023-11-01,0,3755.7600000000007,current
L1767,2023-12-01,0,3600.2300000000005,current
L1767,2024-01-01,0,3444.7000000000003,current
L1767,2024-02-01,0,3289.17,current
L1767,2024-03-01,0,3133.64,current
L1767,2024-04-01,0,2978.1099999999997,current
L1767,2024-05-01,0,2822.5799999999995,current
L1767,2024-06-01,0,2667.0499999999993,current
L1767,2024-07-01,0,2511.519999999999,current
L1767,2024-08-01,0,2355.989999999999,current
L1767,2024-09-01,0,2200.4599999999987,current
L1767,2024-10-01,0,2044.9299999999987,current
L1767,2024-11-01,0,1889.3999999999987,current
L1767,2024-12-01,0,1733.8699999999988,current
L1767,2025-01-01,0,1578.3399999999988,current
L1767,2025-02-01,0,1422.8099999999988,current
L1767,2025-03-01,0,1267.2799999999988,current
L1767,2025-04-01,0,1111.7499999999989,current
L1767,2025-05-01,0,956.2199999999989,current
L1767,2025-06-01,0,800.6899999999989,current
L1767,2025-07-01,0,645.159999999999,current
L1767,2025-08-01,0,489.629999999999,current
L1767,2025-09-01,0,334.099999999999,current
L1767,2025-10-01,0,178.569999999999,current
L1767,2025-11-01,0,23.039999999998997,current
L1767,2025-12-01,0,-132.490000000001,current
L1768,2025-01-01,0,24222.34,current
L1768,2025-02-01,0,23444.68,current
L1768,2025-03-01,0,22667.02,current
L1768,2025-04-01,0,21889.36,current
L1768,2025-05-01,0,21111.7,current
L1768,2025-06-01,0,20334.04,current
L1768,2025-07-01,0,19556.38,current
L1768,2025-08-01,0,18778.72,current
L1768,2025-09-01,0,18001.06,current
L1768,2025-10-01,0,17223.4,current
L1768,2025-11-01,0,16445.74,current
L1768,2025-12-01,0,15668.080000000002,current
L1768,2026-01-01,0,14890.420000000002,current
L1768,2026-02-01,0,14112.760000000002,current
L1768,2026-03-01,0,13335.100000000002,current
L1768,2026-04-01,0,12557.440000000002,current
L1768,2026-05-01,0,11779.780000000002,current
L1768,2026-06-01,0,11002.120000000003,current
L1768,2026-07-01,0,10224.460000000003,current
L1768,2026-08-01,0,9446.800000000003,current
L1768,2026-09-01,0,8669.140000000003,current
L1768,2026-10-01,0,7891.480000000003,current
L1768,2026-11-01,0,7113.820000000003,current
L1768,2026-12-01,0,6336.1600000000035,current
L1768,2027-01-01,0,5558.500000000004,current
L1768,2027-02-01,0,4780.840000000004,current
L1768,2027-03-01,0,4003.180000000004,current
L1768,2027-04-01,0,3225.520000000004,current
L1768,2027-05-01,0,2447.860000000004,current
L1768,2027-06-01,0,1670.2000000000044,current
L1768,2027-07-01,0,892.5400000000044,current
L1768,2027-08-01,0,114.88000000000443,current
L1768,2027-09-01,0,-662.7799999999955,current
L1769,2023-03-01,0,13564.51,current
L1769,2023-04-01,0,13129.02,current
L1769,2023-05-01,0,12693.53,current
L1769,2023-06-01,0,12258.04,current
L1769,2023-07-01,0,11822.550000000001,current
L1769,2023-08-01,0,11387.060000000001,current
L1769,2023-09-01,0,10951.570000000002,current
L1769,2023-10-01,0,10516.080000000002,current
L1769,2023-11-01,0,10080.590000000002,current
L1769,2023-12-01,0,9645.100000000002,current
L1769,2024-01-01,0,9209.610000000002,current
L1769,2024-02-01,0,8774.120000000003,current
L1769,2024-03-01,0,8338.630000000003,current
L1769,2024-04-01,0,7903.140000000003,current
L1769,2024-05-01,0,7467.650000000003,current
L1769,2024-06-01,0,7032.1600000000035,current
L1769,2024-07-01,0,6596.670000000004,current
L1769,2024-08-01,0,6161.180000000004,current
L1769,2024-09-01,0,5725.690000000004,current
L1769,2024-10-01,0,5290.200000000004,current
L1769,2024-11-01,0,4854.710000000005,current
L1769,2024-12-01,0,4419.220000000005,current
L1769,2025-01-01,0,3983.730000000005,current
L1769,2025-02-01,0,3548.2400000000052,current
L1769,2025-03-01,0,3112.7500000000055,current
L1769,2025-04-01,0,2677.2600000000057,current
L1769,2025-05-01,0,2241.770000000006,current
L1769,2025-06-01,0,1806.2800000000059,current
L1769,2025-07-01,0,1370.7900000000059,current
L1769,2025-08-01,0,935.3000000000059,current
L1769,2025-09-01,0,499.81000000000586,current
L1769,2025-10-01,0,64.32000000000585,current
L1769,2025-11-01,0,-371.16999999999416,current
L1770,2023-11-01,0,22252.44,current
L1770,2023-12-01,0,21504.879999999997,current
L1770,2024-01-01,0,20757.319999999996,current
L1770,2024-02-01,0,20009.759999999995,current
L1770,2024-03-01,0,19262.199999999993,current
L1770,2024-04-01,0,18514.639999999992,current
L1770,2024-05-01,0,17767.07999999999,current
L1770,2024-06-01,0,17019.51999999999,current
L1770,2024-07-01,0,16271.95999999999,current
L1770,2024-08-01,0,15524.39999999999,current
L1770,2024-09-01,0,14776.839999999991,current
L1770,2024-10-01,0,14029.279999999992,current
L1770,2024-11-01,0,13281.719999999992,current
L1770,2024-12-01,0,12534.159999999993,current
L1770,2025-01-01,0,11786.599999999993,current
L1770,2025-02-01,0,11039.039999999994,current
L1770,2025-03-01,0,10291.479999999994,current
L1770,2025-04-01,0,9543.919999999995,current
L1770,2025-05-01,0,8796.359999999995,current
L1770,2025-06-01,0,8048.799999999996,current
L1770,2025-07-01,0,7301.239999999996,current
L1770,2025-08-01,0,6553.679999999997,current
L1770,2025-09-01,0,5806.119999999997,current
L1770,2025-10-01,0,5058.559999999998,current
L1770,2025-11-01,0,4310.999999999998,current
L1770,2025-12-01,1,4310.999999999998,30 days late
L1770,2026-01-01,2,4310.999999999998,60 days late
L1770,2026-02-01,3,4310.999999999998,90 days late
L1770,2026-03-01,0,4310.999999999998,current
L1770,2026-04-01,0,3563.4399999999982,current
L1770,2026-05-01,0,2815.8799999999983,current
L1770,2026-06-01,0,2068.3199999999983,current
L1770,2026-07-01,0,1320.7599999999984,current
L1770,2026-08-01,0,573.1999999999985,current
L1770,2026-09-01,0,-174.3600000000015,current
L1771,2024-03-01,0,13495.27,current
L1771,2024-04-01,0,12990.54,current
L1771,2024-05-01,0,12485.810000000001,current
L1771,2024-06-01,0,11981.080000000002,current
L1771,2024-07-01,0,11476.350000000002,current
L1771,2024-08-01,0,10971.620000000003,current
L1771,2024-09-01,0,10466.890000000003,current
L1771,2024-10-01,0,9962.160000000003,current
L1771,2024-11-01,0,9457.430000000004,current
L1771,2024-12-01,0,8952.700000000004,current
L1771,2025-01-01,0,8447.970000000005,current
L1771,2025-02-01,0,7943.240000000005,current
L1771,2025-03-01,0,7438.510000000006,current
L1771,2025-04-01,0,6933.780000000006,current
L1771,2025-05-01,0,6429.050000000007,current
L1771,2025-06-01,0,5924.320000000007,current
L1771,2025-07-01,0,5419.590000000007,current
L1771,2025-08-01,0,4914.860000000008,current
L1771,2025-09-01,0,4410.130000000008,current
L1771,2025-10-01,0,3905.4000000000083,current
L1771,2025-11-01,0,3400.6700000000083,current
L1771,2025-12-01,0,2895.9400000000082,current
L1771,2026-01-01,0,2391.210000000008,current
L1771,2026-02-01,0,1886.4800000000082,current
L1771,2026-03-01,0,1381.7500000000082,current
L1771,2026-04-01,0,877.0200000000082,current
L1771,2026-05-01,0,372.29000000000815,current
L1771,2026-06-01,0,-132.43999999999187,current
L1772,2023-10-01,0,38634.84,current
L1772,2023-11-01,0,37269.67999999999,current
L1772,2023-12-01,0,35904.51999999999,current
L1772,2024-01-01,0,34539.359999999986,current
L1772,2024-02-01,0,33174.19999999998,current
L1772,2024-03-01,0,31809.039999999983,current
L1772,2024-04-01,0,30443.879999999983,current
L1772,2024-05-01,0,29078.719999999983,current
L1772,2024-06-01,0,27713.559999999983,current
L1772,2024-07-01,0,26348.399999999983,current
L1772,2024-08-01,0,24983.239999999983,current
L1772,2024-09-01,0,23618.079999999984,current
L1772,2024-10-01,0,22252.919999999984,current
L1772,2024-11-01,0,20887.759999999984,current
L1772,2024-12-01,0,19522.599999999984,current
L1772,2025-01-01,0,18157.439999999984,current
L1772,2025-02-01,0,16792.279999999984,current
L1772,2025-03-01,1,16792.279999999984,30 days late
L1772,2025-04-01,2,16792.279999999984,60 days late
L1772,2025-05-01,0,16792.279999999984,current
L1772,2025-06-01,0,15427.119999999984,current
L1772,2025-07-01,0,14061.959999999985,current
L1772,2025-08-01,0,12696.799999999985,current
L1772,2025-09-01,0,11331.639999999985,current
L1772,2025-10-01,0,9966.479999999985,current
L1772,2025-11-01,0,8601.319999999985,current
L1772,2025-12-01,0,7236.159999999985,current
L1772,2026-01-01,0,5870.999999999985,current
L1772,2026-02-01,0,4505.839999999986,current
L1772,2026-03-01,0,3140.6799999999857,current
L1772,2026-04-01,0,1775.5199999999857,current
L1772,2026-05-01,0,410.3599999999856,current
L1772,2026-06-01,0,-954.8000000000145,current
L1773,2023-08-01,0,26389.08,current
L1773,2023-09-01,0,25278.160000000003,current
L1773,2023-10-01,0,24167.240000000005,current
L1773,2023-11-01,0,23056.320000000007,current
L1773,2023-12-01,0,21945.40000000001,current
L1773,2024-01-01,0,20834.48000000001,current
L1773,2024-02-01,0,19723.560000000012,current
L1773,2024-03-01,0,18612.640000000014,current
L1773,2024-04-01,0,17501.720000000016,current
L1773,2024-05-01,0,16390.800000000017,current
L1773,2024-06-01,0,15279.880000000017,current
L1773,2024-07-01,0,14168.960000000017,current
L1773,2024-08-01,0,13058.040000000017,current
L1773,2024-09-01,0,11947.120000000017,current
L1773,2024-10-01,0,10836.200000000017,current
L1773,2024-11-01,0,9725.280000000017,current
L1773,2024-12-01,0,8614.360000000017,current
L1773,2025-01-01,0,7503.440000000017,current
L1773,2025-02-01,0,6392.520000000017,current
L1773,2025-03-01,0,5281.600000000017,current
L1773,2025-04-01,0,4170.680000000017,current
L1773,2025-05-01,0,3059.7600000000166,current
L1773,2025-06-01,0,1948.8400000000165,current
L1773,2025-07-01,0,837.9200000000164,current
L1773,2025-08-01,0,-272.99999999998363,current
L1774,2024-03-01,0,8707.48,current
L1774,2024-04-01,0,8414.96,current
L1774,2024-05-01,0,8122.439999999999,current
L1774,2024-06-01,0,7829.919999999998,current
L1774,2024-07-01,0,7537.399999999998,current
L1774,2024-08-01,0,7244.879999999997,current
L1774,2024-09-01,0,6952.359999999997,current
L1774,2024-10-01,0,6659.8399999999965,current
L1774,2024-11-01,0,6367.319999999996,current
L1774,2024-12-01,0,6074.799999999996,current
L1774,2025-01-01,0,5782.279999999995,current
L1774,2025-02-01,0,5489.759999999995,current
L1774,2025-03-01,0,5197.239999999994,current
L1774,2025-04-01,0,4904.719999999994,current
L1774,2025-05-01,0,4612.199999999993,current
L1774,2025-06-01,0,4319.679999999993,current
L1774,2025-07-01,0,4027.159999999993,current
L1774,2025-08-01,0,3734.639999999993,current
L1774,2025-09-01,0,3442.119999999993,current
L1774,2025-10-01,0,3149.599999999993,current
L1774,2025-11-01,0,2857.079999999993,current
L1774,2025-12-01,0,2564.559999999993,current
L1774,2026-01-01,0,2272.039999999993,current
L1774,2026-02-01,0,1979.5199999999932,current
L1774,2026-03-01,0,1686.9999999999932,current
L1774,2026-04-01,0,1394.4799999999932,current
L1774,2026-05-01,0,1101.9599999999932,current
L1774,2026-06-01,0,809.4399999999932,current
L1774,2026-07-01,0,516.9199999999933,current
L1774,2026-08-01,0,224.39999999999327,current
L1774,2026-09-01,0,-68.12000000000671,current
L1775,2024-07-01,0,15833.45,current
L1775,2024-08-01,0,15166.900000000001,current
L1775,2024-09-01,0,14500.350000000002,current
L1775,2024-10-01,0,13833.800000000003,current
L1775,2024-11-01,0,13167.250000000004,current
L1775,2024-12-01,0,12500.700000000004,current
L1775,2025-01-01,0,11834.150000000005,current
L1775,2025-02-01,0,11167.600000000006,current
L1775,2025-03-01,0,10501.050000000007,current
L1775,2025-04-01,0,9834.500000000007,current
L1775,2025-05-01,0,9167.950000000008,current
L1775,2025-06-01,0,8501.400000000009,current
L1775,2025-07-01,0,7834.850000000009,current
L1775,2025-08-01,0,7168.300000000008,current
L1775,2025-09-01,0,6501.750000000008,current
L1775,2025-10-01,0,5835.200000000008,current
L1775,2025-11-01,0,5168.650000000008,current
L1775,2025-12-01,1,5168.650000000008,30 days late
L1775,2026-01-01,2,5168.650000000008,60 days late
L1775,2026-02-01,3,5168.650000000008,90 days late
L1775,2026-03-01,4,5168.650000000008,120 days late
L1775,2026-04-01,4,5168.650000000008,120 days late
L1776,2023-04-01,0,28010.26,current
L1776,2023-05-01,0,27020.519999999997,current
L1776,2023-06-01,0,26030.779999999995,current
L1776,2023-07-01,0,25041.039999999994,current
L1776,2023-08-01,0,24051.299999999992,current
L1776,2023-09-01,0,23061.55999999999,current
L1776,2023-10-01,0,22071.81999999999,current
L1776,2023-11-01,0,21082.079999999987,current
L1776,2023-12-01,0,20092.339999999986,current
L1776,2024-01-01,0,19102.599999999984,current
L1776,2024-02-01,0,18112.859999999982,current
L1776,2024-03-01,0,17123.11999999998,current
L1776,2024-04-01,0,16133.379999999981,current
L1776,2024-05-01,0,15143.639999999981,current
L1776,2024-06-01,0,14153.899999999981,current
L1776,2024-07-01,0,13164.159999999982,current
L1776,2024-08-01,0,12174.419999999982,current
L1776,2024-09-01,0,11184.679999999982,current
L1776,2024-10-01,0,10194.939999999982,current
L1776,2024-11-01,0,9205.199999999983,current
L1776,2024-12-01,0,8215.459999999983,current
L1776,2025-01-01,0,7225.719999999983,current
L1776,2025-02-01,0,6235.979999999983,current
L1776,2025-03-01,0,5246.239999999983,current
L1776,2025-04-01,0,4256.499999999984,current
L1776,2025-05-01,0,3266.759999999984,current
L1776,2025-06-01,0,2277.019999999984,current
L1776,2025-07-01,0,1287.279999999984,current
L1776,2025-08-01,0,297.53999999998405,current
L1776,2025-09-01,0,-692.200000000016,current
L1777,2024-04-01,0,32411.17,current
L1777,2024-05-01,0,31322.339999999997,current
L1777,2024-06-01,0,30233.509999999995,current
L1777,2024-07-01,0,29144.679999999993,current
L1777,2024-08-01,0,28055.84999999999,current
L1777,2024-09-01,0,26967.01999999999,current
L1777,2024-10-01,0,25878.189999999988,current
L1777,2024-11-01,0,24789.359999999986,current
L1777,2024-12-01,0,23700.529999999984,current
L1777,2025-01-01,0,22611.699999999983,current
L1777,2025-02-01,0,21522.86999999998,current
L1777,2025-03-01,0,20434.03999999998,current
L1777,2025-04-01,0,19345.209999999977,current
L1777,2025-05-01,0,18256.379999999976,current
L1777,2025-06-01,0,17167.549999999974,current
L1777,2025-07-01,0,16078.719999999974,current
L1777,2025-08-01,0,14989.889999999974,current
L1777,2025-09-01,0,13901.059999999974,current
L1777,2025-10-01,0,12812.229999999974,current
L1777,2025-11-01,0,11723.399999999974,current
L1777,2025-12-01,0,10634.569999999974,current
L1777,2026-01-01,0,9545.739999999974,current
L1777,2026-02-01,0,8456.909999999974,current
L1777,2026-03-01,0,7368.0799999999745,current
L1777,2026-04-01,0,6279.2499999999745,current
L1777,2026-05-01,0,5190.419999999975,current
L1777,2026-06-01,0,4101.589999999975,current
L1777,2026-07-01,0,3012.7599999999748,current
L1777,2026-08-01,0,1923.9299999999748,current
L1777,2026-09-01,0,835.0999999999749,current
L1777,2026-10-01,0,-253.73000000002503,current
L1778,2024-07-01,0,18866.2,current
L1778,2024-08-01,0,18232.4,current
L1778,2024-09-01,0,17598.600000000002,current
L1778,2024-10-01,0,16964.800000000003,current
L1778,2024-11-01,0,16331.000000000004,current
L1778,2024-12-01,0,15697.200000000004,current
L1778,2025-01-01,0,15063.400000000005,current
L1778,2025-02-01,0,14429.600000000006,current
L1778,2025-03-01,0,13795.800000000007,current
L1778,2025-04-01,0,13162.000000000007,current
L1778,2025-05-01,0,12528.200000000008,current
L1778,2025-06-01,0,11894.400000000009,current
L1778,2025-07-01,0,11260.60000000001,current
L1778,2025-08-01,0,10626.80000000001,current
L1778,2025-09-01,0,9993.000000000011,current
L1778,2025-10-01,0,9359.200000000012,current
L1778,2025-11-01,0,8725.400000000012,current
L1778,2025-12-01,0,8091.600000000012,current
L1778,2026-01-01,0,7457.800000000012,current
L1778,2026-02-01,0,6824.000000000012,current
L1778,2026-03-01,0,6190.200000000012,current
L1778,2026-04-01,0,5556.4000000000115,current
L1778,2026-05-01,0,4922.600000000011,current
L1778,2026-06-01,0,4288.800000000011,current
L1778,2026-07-01,0,3655.000000000011,current
L1778,2026-08-01,0,3021.2000000000107,current
L1778,2026-09-01,0,2387.4000000000106,current
L1778,2026-10-01,0,1753.6000000000106,current
L1778,2026-11-01,0,1119.8000000000106,current
L1778,2026-12-01,0,486.0000000000107,current
L1778,2027-01-01,0,-147.79999999998927,current
L1779,2024-06-01,0,37786.86,current
L1779,2024-07-01,0,36573.72,current
L1779,2024-08-01,0,35360.58,current
L1779,2024-09-01,0,34147.44,current
L1779,2024-10-01,0,32934.3,current
L1779,2024-11-01,0,31721.160000000003,current
L1779,2024-12-01,0,30508.020000000004,current
L1779,2025-01-01,0,29294.880000000005,current
L1779,2025-02-01,0,28081.740000000005,current
L1779,2025-03-01,0,26868.600000000006,current
L1779,2025-04-01,0,25655.460000000006,current
L1779,2025-05-01,0,24442.320000000007,current
L1779,2025-06-01,0,23229.180000000008,current
L1779,2025-07-01,0,22016.040000000008,current
L1779,2025-08-01,0,20802.90000000001,current
L1779,2025-09-01,0,19589.76000000001,current
L1779,2025-10-01,0,18376.62000000001,current
L1779,2025-11-01,0,17163.48000000001,current
L1779,2025-12-01,0,15950.340000000011,current
L1779,2026-01-01,0,14737.200000000012,current
L1779,2026-02-01,0,13524.060000000012,current
L1779,2026-03-01,0,12310.920000000013,current
L1779,2026-04-01,0,11097.780000000013,current
L1779,2026-05-01,0,9884.640000000014,current
L1779,2026-06-01,0,8671.500000000015,current
L1779,2026-07-01,0,7458.360000000014,current
L1779,2026-08-01,0,6245.220000000014,current
L1779,2026-09-01,0,5032.080000000014,current
L1779,2026-10-01,0,3818.9400000000132,current
L1779,2026-11-01,0,2605.800000000013,current
L1779,2026-12-01,0,1392.6600000000128,current
